Date	Time	Cause	IP	Name	User agent	Request method	Request URI	Comment
2011-10-05	10:28:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/hermosillo/70-recibe-calderon-al-presidente-de-el-salvador.html	28 requests in less than 10 seconds (max = 10)
2011-10-05	10:28:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/hermosillo/69-refrendan-mexico-y-el-salvador-proteccion-a-migrantes.html	29 requests in less than 10 seconds (max = 10)
2011-10-05	10:28:27	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/hermosillo/68-se-reuniran-calderon-y-sicilia-el-23-de-junio.html	20 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:09	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=494130e86483ce4908308ed446c4ac331dbad367	10 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:09	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/hermosillo/80-establecen-mexico-y-chile-alianza-en-pesca-y-agro.html	11 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/hermosillo/79-reconoce-chile-lucha-de-mexico-contra-crimen.html	12 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:25	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/videos/featuredvideos.html	10 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/videos/recentvideos.html	11 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/component/contushdvideoshare/player/19/4.html	12 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/component/contushdvideoshare/featuredvideos.html	13 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/component/contushdvideoshare/player/11/4.html	14 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/component/contushdvideoshare/player/18/4.html	15 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:26	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/105-ciudad/sonora-centro.html	16 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:40	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/sonora-centr/2222-piden-plazo-de-canje-de-placas-hasta-diciembre.html	10 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:41	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/sonora-centr/2227-ratifican-que-incendio-de-la-guarderia-abc-fue-intencional.html	11 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:41	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/sonora-centr/2229-preven-sensacion-termica-de-50d-en-el-estado.html	12 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:41	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/sonora-centr/2223-en-mal-estado-14-escuelas-en-sonora.html	13 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:41	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/sonora-centr/2224-visitara-miguel-carbonell-hermosillo.html	14 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:41	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/sonora-centr/2225-arranca-programa-de-aula-digital.html	15 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:41	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/sonora-centr/2226-avanza-entrega-de-uniformes-gratuitos.html	16 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:41	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/sonora-centr/2228-casinos-un-vicio-de-suerte.html	17 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:45	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/sonora-centr/2230-busca-ctm-mejoras-para-reforma-laboral.html	18 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:50	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/sonora-centr/2231-no-permitiran-que-invasores-ocupen-casas-de-infonavit-de-forma-irregular.html	13 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:50	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/deportes-accion/91-accion/254-paola-espinosa-obtiene-bronce-en-mundial-de-natacion.html	14 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:50	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/deportes-accion/91-accion/254-paola-espinosa-obtiene-bronce-en-mundial-de-natacion.html?tmpl=component&print=1&layout=default&page=	15 requests in less than 10 seconds (max = 10)
2011-10-05	10:33:50	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=34239c6fb1747e3614f868d22b744b270c87356d	16 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:09	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/hermosillo/77-urge-pinera-a-convertir-a-mexico-y-a-chile-en-potencias.html	10 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/hermosillo/78-anuncian-empresarios-chilenos-inversiones-en-mexico.html	11 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/hermosillo/76-mexico-cae-1-0-ante-peru.html	12 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/hermosillo/73-llega-el-sexto-aumento-de-2011-a-gasolinas.html	13 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/hermosillo/75-rescata-marina-a-ex-alcalde-de-reynosa-secuestrado.html	14 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/hermosillo/70-recibe-calderon-al-presidente-de-el-salvador.html	15 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/hermosillo/74-politica-de-gasolinas-suaviza-volatilidad-global-banxico.html	16 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/hermosillo/71-se-convierte-qcalvinq-en-huracan-categoria-1.html	17 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:10	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/hermosillo/72-aplican-el-septimo-aumento-del-ano-a-gasolinas.html	18 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/hermosillo/69-refrendan-mexico-y-el-salvador-proteccion-a-migrantes.html	17 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/hermosillo/68-se-reuniran-calderon-y-sicilia-el-23-de-junio.html	18 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/86-sonora/seguridad/134-par-de-machistas-agredieron-a-sus-madres.html?tmpl=component&print=1&page=	19 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/%20http://www.ustream.tv/flash/viewer.swf	20 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/86-sonora/seguridad/135-amenaza-y-atraca-farmacia-con-cuchillo.html?tmpl=component&print=1&page=	21 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/81-sonora.html	22 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=1a1e5d1b84d3a5a2b725b31836b80602faf5e7fd	23 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=2a19df5e262aebf839e20e59767aa18c0c5c6f8d	24 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=91548595ad4d352d0f76fc7aa731f19aa447bb77	25 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/86-sonora/seguridad/137-chocan-de-frente-por-un-descuido-en-el-bulevar-rosales.html?tmpl=component&print=1&page=	26 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=b9a44d7c170aab7f7d81872abc16a689d28b02f8	27 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/86-sonora/seguridad/136-tenia-dos-dias-sin-vida-y-lo-creian-dormido.html?tmpl=component&print=1&page=	28 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:18	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/86-sonora/seguridad/138-ilesa-acompanante-de-ernesto-cornejo-pgje.html?tmpl=component&print=1&page=	29 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:27	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/86-sonora/seguridad/144-muere-mujer-de-52-anos-acuchillada-en-san-pedro.html?tmpl=component&print=1&page=	13 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:32	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=39584beadbd592e7e65de6fd3b24bcae9f39d702	10 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:32	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/guaymas/166-falla-otra-vez-el-agua.html?tmpl=component&print=1&layout=default&page=	11 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:32	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=5dfdd00bd0bdbf0bac4983d70f03cefc56889911	12 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:32	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/guaymas/165-constata-alcalde-como-brilla-guaymas.html?tmpl=component&print=1&layout=default&page=	13 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:32	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/guaymas/167-termina-riesgo-en-la-petrolera.html?tmpl=component&print=1&layout=default&page=	14 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:32	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=9ed88a7a8e30fdc3ae838cf6bf75c936fe36ff88	15 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:35	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/89-sonora/obregon/224-despejaran-calle-en-seguro-social.html?tmpl=component&print=1&page=	16 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:36	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/85-sonora/hermosillo/104-recorre-hermosillo-para-vender-pays.html?tmpl=component&print=1&page=	17 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:36	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=70ffd05071976b2b4d6a9e8300b7c7bcc4ab3f77	18 requests in less than 10 seconds (max = 10)
2011-10-05	10:34:36	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=ec6f0e82f4e179e784abfd76b0e6ff29eba5e368	19 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=d31f2d32f614e64f0debc9491c43334c3857599f	10 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=f18a2e4febd9ededf5bd76fe8099564af51afa91	11 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/sonora-norte/1003-se-encadena-guardias-de-seguridad-frente-a-palacio-de-gobierno.html?tmpl=component&print=1&layout=default&page=	12 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=b31127697025c9708a7a8ba2ebc38a903209b960	13 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=b487d0ee25f6c842fd0365753ed3c75b8b037aa5	15 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/sonora-norte/1007-pudieran-extenderse-hasta-mayo-frentes-frios.html?tmpl=component&print=1&layout=default&page=	14 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/sonora-norte/1006-presentan-propuesta-a-corto-plazo-para-agua-en-hermosillo.html?tmpl=component&print=1&layout=default&page=	16 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	GET	/sonora-norte/1008-suspenden-clases-en-mazocahui.html?tmpl=component&print=1&layout=default&page=	17 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:24	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (compatible)	GET	/sonora-norte/1004-multaran-a-quienes-presten-agua-a-deudores.html?tmpl=component&print=1&layout=default&page=	18 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:25	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=3c904685e9274f6578a9aa5cc5e6436c0c78546c	19 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:25	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30	GET	/component/mailto/?tmpl=component&template=ja_t3_blank&link=f1c6fcdebc567cf98a799891b5348cf76417954a	19 requests in less than 10 seconds (max = 10)
2011-10-05	10:35:25	Flooding	82.80.249.249	bzq-82-80-249-249.static.dcenter.bezeqint.net	Mozilla/6.0 (compatible)	GET	/sonora-norte/1005-difunde-embajada-de-eua-en-mexico-nueva-alerta-para-sus-ciudadanos.html?tmpl=component&print=1&layout=default&page=	20 requests in less than 10 seconds (max = 10)
